Landtagswahl 1999, 07.03.1999 (Bericht wurde generiert am 16.08.2013 um 11:08)
Bezirk_Id;Bezirk;Gemeinde_Id;Gemeinde;Wahlberechtigte männlich;Wahlberechtigte weiblich;Auslandstiroler Wahlberechtigte männlich;Auslandstiroler Wahlberechtigte weiblich;Wahlberechtigte gesamt;Abgegebene Stimmen;Wahlbeteiligung;Gültige Stimmen;Ungültige Stimmen;Nr./Wählergruppe1;Name/Wählergruppe1;Stimmen/Wählergruppe1;Prozente/Wählergruppe1;Nr./Wählergruppe2;Name/Wählergruppe2;Stimmen/Wählergruppe2;Prozente/Wählergruppe2;Nr./Wählergruppe3;Name/Wählergruppe3;Stimmen/Wählergruppe3;Prozente/Wählergruppe3;Nr./Wählergruppe4;Name/Wählergruppe4;Stimmen/Wählergruppe4;Prozente/Wählergruppe4;Nr./Wählergruppe5;Name/Wählergruppe5;Stimmen/Wählergruppe5;Prozente/Wählergruppe5;Nr./Wählergruppe6;Name/Wählergruppe6;Stimmen/Wählergruppe6;Prozente/Wählergruppe6;
702;Imst;70220;Sölden;1004;1066;0;0;2070;1615;78,02;1550;65;1;VP Tirol;1241;80,06;2;SPÖ Tirol;60;3,87;3;FPÖ;160;10,32;4;GRÜNE;55;3,55;5;LIF;34;2,19;
702;Imst;70217;St. Leonhard im Pitztal;515;513;0;0;1028;846;82,30;801;45;1;VP Tirol;675;84,27;2;SPÖ Tirol;42;5,24;3;FPÖ;67;8,36;4;GRÜNE;14;1,75;5;LIF;3;0,37;
702;Imst;70221;Stams;430;455;0;0;885;718;81,13;674;44;1;VP Tirol;374;55,49;2;SPÖ Tirol;107;15,88;3;FPÖ;126;18,69;4;GRÜNE;54;8,01;5;LIF;13;1,93;
702;Imst;70222;Tarrenz;779;881;0;0;1660;1350;81,33;1274;76;1;VP Tirol;696;54,63;2;SPÖ Tirol;247;19,39;3;FPÖ;260;20,41;4;GRÜNE;52;4,08;5;LIF;19;1,49;
702;Imst;70223;Umhausen;917;935;0;0;1852;1596;86,18;1495;101;1;VP Tirol;1143;76,45;2;SPÖ Tirol;153;10,23;3;FPÖ;139;9,30;4;GRÜNE;44;2,94;5;LIF;16;1,07;
702;Imst;70224;Wenns;687;722;0;0;1409;1174;83,32;1078;96;1;VP Tirol;688;63,82;2;SPÖ Tirol;180;16,70;3;FPÖ;146;13,54;4;GRÜNE;31;2,88;5;LIF;33;3,06;
703;Innsbruck-Land;70301;Absam;2238;2386;0;0;4624;3935;85,10;3622;313;1;VP Tirol;1304;36,00;2;SPÖ Tirol;972;26,84;3;FPÖ;789;21,78;4;GRÜNE;389;10,74;5;LIF;168;4,64;
703;Innsbruck-Land;70302;Aldrans;662;716;0;0;1378;1148;83,31;1068;80;1;VP Tirol;465;43,54;2;SPÖ Tirol;192;17,98;3;FPÖ;194;18,16;4;GRÜNE;152;14,23;5;LIF;65;6,09;
703;Innsbruck-Land;70303;Ampass;443;444;0;0;887;727;81,96;661;66;1;VP Tirol;264;39,94;2;SPÖ Tirol;102;15,43;3;FPÖ;162;24,51;4;GRÜNE;88;13,31;5;LIF;45;6,81;
703;Innsbruck-Land;70304;Axams;1819;1936;0;0;3755;3097;82,48;2862;235;1;VP Tirol;1069;37,35;2;SPÖ Tirol;689;24,07;3;FPÖ;606;21,17;4;GRÜNE;370;12,93;5;LIF;128;4,47;
703;Innsbruck-Land;70305;Baumkirchen;369;392;0;0;761;662;86,99;613;49;1;VP Tirol;269;43,88;2;SPÖ Tirol;157;25,61;3;FPÖ;128;20,88;4;GRÜNE;38;6,20;5;LIF;21;3,43;
703;Innsbruck-Land;70306;Birgitz;400;443;0;0;843;709;84,10;656;53;1;VP Tirol;291;44,36;2;SPÖ Tirol;108;16,46;3;FPÖ;154;23,48;4;GRÜNE;74;11,28;5;LIF;29;4,42;
703;Innsbruck-Land;70307;Ellbögen;388;373;0;0;761;691;90,80;642;49;1;VP Tirol;362;56,39;2;SPÖ Tirol;120;18,69;3;FPÖ;104;16,20;4;GRÜNE;42;6,54;5;LIF;14;2,18;
703;Innsbruck-Land;70308;Flaurling;372;383;0;0;755;639;84,64;600;39;1;VP Tirol;320;53,33;2;SPÖ Tirol;141;23,50;3;FPÖ;86;14,33;4;GRÜNE;37;6,17;5;LIF;16;2,67;
703;Innsbruck-Land;70309;Fritzens;688;736;0;0;1424;1224;85,96;1118;106;1;VP Tirol;415;37,12;2;SPÖ Tirol;322;28,80;3;FPÖ;271;24,24;4;GRÜNE;75;6,71;5;LIF;35;3,13;
703;Innsbruck-Land;70310;Fulpmes;1141;1241;0;0;2382;1966;82,54;1804;162;1;VP Tirol;744;41,24;2;SPÖ Tirol;382;21,18;3;FPÖ;450;24,94;4;GRÜNE;166;9,20;5;LIF;62;3,44;
703;Innsbruck-Land;70311;Gnadenwald;205;216;0;0;421;351;83,37;337;14;1;VP Tirol;208;61,72;2;SPÖ Tirol;44;13,06;3;FPÖ;46;13,65;4;GRÜNE;21;6,23;5;LIF;18;5,34;
703;Innsbruck-Land;70312;Götzens;1154;1271;0;0;2425;2012;82,97;1867;145;1;VP Tirol;807;43,22;2;SPÖ Tirol;444;23,78;3;FPÖ;360;19,28;4;GRÜNE;174;9,32;5;LIF;82;4,39;
703;Innsbruck-Land;70313;Gries am Brenner;477;458;0;0;935;782;83,64;738;44;1;VP Tirol;367;49,73;2;SPÖ Tirol;170;23,04;3;FPÖ;135;18,29;4;GRÜNE;53;7,18;5;LIF;13;1,76;
703;Innsbruck-Land;70314;Gries im Sellrain;207;217;0;0;424;358;84,43;326;32;1;VP Tirol;201;61,66;2;SPÖ Tirol;73;22,39;3;FPÖ;38;11,66;4;GRÜNE;9;2,76;5;LIF;5;1,53;
703;Innsbruck-Land;70315;Grinzens;433;466;0;0;899;734;81,65;679;55;1;VP Tirol;305;44,92;2;SPÖ Tirol;173;25,48;3;FPÖ;126;18,56;4;GRÜNE;62;9,13;5;LIF;13;1,91;
703;Innsbruck-Land;70317;Gschnitz;185;176;0;0;361;244;67,59;222;22;1;VP Tirol;146;65,77;2;SPÖ Tirol;30;13,51;3;FPÖ;35;15,77;4;GRÜNE;5;2,25;5;LIF;6;2,70;
703;Innsbruck-Land;70354;Hall in Tirol;3549;4403;0;0;7952;6482;81,51;6007;475;1;VP Tirol;2180;36,29;2;SPÖ Tirol;1578;26,27;3;FPÖ;1331;22,16;4;GRÜNE;643;10,70;5;LIF;275;4,58;
703;Innsbruck-Land;70318;Hatting;339;356;0;0;695;584;84,03;547;37;1;VP Tirol;242;44,24;2;SPÖ Tirol;142;25,96;3;FPÖ;110;20,11;4;GRÜNE;38;6,95;5;LIF;15;2,74;
703;Innsbruck-Land;70319;Inzing;1061;1138;0;0;2199;1874;85,22;1753;121;1;VP Tirol;730;41,64;2;SPÖ Tirol;424;24,19;3;FPÖ;327;18,65;4;GRÜNE;201;11,47;5;LIF;71;4,05;
703;Innsbruck-Land;70320;Kematen in Tirol;827;896;0;0;1723;1451;84,21;1329;122;1;VP Tirol;520;39,13;2;SPÖ Tirol;355;26,71;3;FPÖ;245;18,43;4;GRÜNE;142;10,68;5;LIF;67;5,04;
703;Innsbruck-Land;70322;Kolsass;496;535;0;0;1031;870;84,38;793;77;1;VP Tirol;367;46,28;2;SPÖ Tirol;159;20,05;3;FPÖ;163;20,55;4;GRÜNE;75;9,46;5;LIF;29;3,66;
