Landtagswahl 2018, 25.02.2018 (Bericht wurde generiert am 17.09.2019 um 13:30)
Bezirk_Id;Bezirk;Gemeinde_Id;Gemeinde;Wahlberechtigte männlich;Wahlberechtigte weiblich;Auslandstiroler Wahlberechtigte männlich;Auslandstiroler Wahlberechtigte weiblich;Wahlberechtigte gesamt;Abgegebene Stimmen;Wahlbeteiligung;Gültige Stimmen;Ungültige Stimmen;Nr./Wählergruppe1;Name/Wählergruppe1;Stimmen/Wählergruppe1;Prozente/Wählergruppe1;Nr./Wählergruppe2;Name/Wählergruppe2;Stimmen/Wählergruppe2;Prozente/Wählergruppe2;Nr./Wählergruppe3;Name/Wählergruppe3;Stimmen/Wählergruppe3;Prozente/Wählergruppe3;Nr./Wählergruppe4;Name/Wählergruppe4;Stimmen/Wählergruppe4;Prozente/Wählergruppe4;Nr./Wählergruppe5;Name/Wählergruppe5;Stimmen/Wählergruppe5;Prozente/Wählergruppe5;Nr./Wählergruppe6;Name/Wählergruppe6;Stimmen/Wählergruppe6;Prozente/Wählergruppe6;Nr./Wählergruppe7;Name/Wählergruppe7;Stimmen/Wählergruppe7;Prozente/Wählergruppe7;Nr./Wählergruppe8;Name/Wählergruppe8;Stimmen/Wählergruppe8;Prozente/Wählergruppe8;
709;Schwaz;70907;Eben am Achensee;1039;1016;0;0;2055;1238;60,24;1230;8;1;VP TIROL;605;49,19;2;SPÖ;155;12,60;3;GRÜNE;138;11,22;5;FPÖ;200;16,26;6;FRITZ;60;4,88;7;NEOS;59;4,80;8;FAMILY;13;1,06;
709;Schwaz;70908;Finkenberg;551;546;0;0;1097;640;58,34;636;4;1;VP TIROL;399;62,74;2;SPÖ;79;12,42;3;GRÜNE;25;3,93;5;FPÖ;71;11,16;6;FRITZ;32;5,03;7;NEOS;25;3,93;8;FAMILY;5;0,79;
709;Schwaz;70909;Fügen;1307;1472;0;0;2779;1575;56,68;1566;9;1;VP TIROL;975;62,26;2;SPÖ;154;9,83;3;GRÜNE;75;4,79;5;FPÖ;204;13,03;6;FRITZ;83;5,30;7;NEOS;58;3,70;8;FAMILY;17;1,09;
709;Schwaz;70910;Fügenberg;511;527;0;0;1038;611;58,86;610;1;1;VP TIROL;426;69,84;2;SPÖ;39;6,39;3;GRÜNE;26;4,26;5;FPÖ;78;12,79;6;FRITZ;32;5,25;7;NEOS;5;0,82;8;FAMILY;4;0,66;
709;Schwaz;70911;Gallzein;241;241;0;0;482;304;63,07;303;1;1;VP TIROL;153;50,50;2;SPÖ;40;13,20;3;GRÜNE;11;3,63;5;FPÖ;71;23,43;6;FRITZ;15;4,95;7;NEOS;10;3,30;8;FAMILY;3;0,99;
709;Schwaz;70912;Gerlos;292;295;0;0;587;387;65,93;381;6;1;VP TIROL;225;59,06;2;SPÖ;47;12,34;3;GRÜNE;18;4,72;5;FPÖ;63;16,54;6;FRITZ;8;2,10;7;NEOS;14;3,67;8;FAMILY;6;1,57;
709;Schwaz;70913;Gerlosberg;193;173;0;0;366;206;56,28;206;0;1;VP TIROL;156;75,73;2;SPÖ;14;6,80;3;GRÜNE;4;1,94;5;FPÖ;25;12,14;6;FRITZ;4;1,94;7;NEOS;3;1,46;8;FAMILY;0;0,00;
709;Schwaz;70914;Hainzenberg;273;263;0;0;536;317;59,14;313;4;1;VP TIROL;192;61,34;2;SPÖ;39;12,46;3;GRÜNE;12;3,83;5;FPÖ;48;15,34;6;FRITZ;15;4,79;7;NEOS;7;2,24;8;FAMILY;0;0,00;
709;Schwaz;70915;Hart im Zillertal;601;586;0;0;1187;679;57,20;675;4;1;VP TIROL;429;63,56;2;SPÖ;57;8,44;3;GRÜNE;39;5,78;5;FPÖ;99;14,67;6;FRITZ;24;3,56;7;NEOS;21;3,11;8;FAMILY;6;0,89;
709;Schwaz;70916;Hippach;557;542;0;0;1099;555;50,50;549;6;1;VP TIROL;390;71,04;2;SPÖ;32;5,83;3;GRÜNE;12;2,19;5;FPÖ;76;13,84;6;FRITZ;18;3,28;7;NEOS;17;3,10;8;FAMILY;4;0,73;
709;Schwaz;70917;Jenbach;2360;2489;0;0;4849;2554;52,67;2535;19;1;VP TIROL;810;31,95;2;SPÖ;652;25,72;3;GRÜNE;231;9,11;5;FPÖ;556;21,93;6;FRITZ;122;4,81;7;NEOS;125;4,93;8;FAMILY;39;1,54;
709;Schwaz;70918;Kaltenbach;467;439;1;0;906;493;54,42;489;4;1;VP TIROL;279;57,06;2;SPÖ;85;17,38;3;GRÜNE;29;5,93;5;FPÖ;78;15,95;6;FRITZ;9;1,84;7;NEOS;8;1,64;8;FAMILY;1;0,20;
709;Schwaz;70920;Mayrhofen;1203;1315;0;0;2518;1346;53,46;1342;4;1;VP TIROL;807;60,13;2;SPÖ;134;9,99;3;GRÜNE;104;7,75;5;FPÖ;158;11,77;6;FRITZ;52;3,87;7;NEOS;76;5,66;8;FAMILY;11;0,82;
709;Schwaz;70921;Pill;471;438;0;0;909;600;66,01;598;2;1;VP TIROL;299;50,00;2;SPÖ;47;7,86;3;GRÜNE;53;8,86;5;FPÖ;144;24,08;6;FRITZ;26;4,35;7;NEOS;25;4,18;8;FAMILY;4;0,67;
709;Schwaz;70922;Ramsau im Zillertal;587;615;0;0;1202;653;54,33;646;7;1;VP TIROL;382;59,13;2;SPÖ;63;9,75;3;GRÜNE;39;6,04;5;FPÖ;96;14,86;6;FRITZ;30;4,64;7;NEOS;30;4,64;8;FAMILY;6;0,93;
709;Schwaz;70923;Ried im Zillertal;454;471;0;0;925;510;55,14;505;5;1;VP TIROL;325;64,36;2;SPÖ;58;11,49;3;GRÜNE;34;6,73;5;FPÖ;50;9,90;6;FRITZ;21;4,16;7;NEOS;12;2,38;8;FAMILY;5;0,99;
709;Schwaz;70924;Rohrberg;203;218;0;0;421;257;61,05;256;1;1;VP TIROL;167;65,23;2;SPÖ;37;14,45;3;GRÜNE;10;3,91;5;FPÖ;33;12,89;6;FRITZ;7;2,73;7;NEOS;2;0,78;8;FAMILY;0;0,00;
709;Schwaz;70925;Schlitters;523;528;0;0;1051;574;54,61;568;6;1;VP TIROL;343;60,39;2;SPÖ;45;7,92;3;GRÜNE;28;4,93;5;FPÖ;100;17,61;6;FRITZ;34;5,99;7;NEOS;13;2,29;8;FAMILY;5;0,88;
709;Schwaz;70926;Schwaz;4649;5165;2;0;9814;5359;54,61;5323;36;1;VP TIROL;2069;38,87;2;SPÖ;1047;19,67;3;GRÜNE;647;12,15;5;FPÖ;904;16,98;6;FRITZ;300;5,64;7;NEOS;302;5,67;8;FAMILY;54;1,01;
709;Schwaz;70927;Schwendau;608;611;0;1;1219;694;56,93;690;4;1;VP TIROL;435;63,04;2;SPÖ;62;8,99;3;GRÜNE;30;4,35;5;FPÖ;109;15,80;6;FRITZ;24;3,48;7;NEOS;24;3,48;8;FAMILY;6;0,87;
709;Schwaz;70928;Stans;784;786;0;0;1570;1046;66,62;1031;15;1;VP TIROL;456;44,23;2;SPÖ;141;13,68;3;GRÜNE;97;9,41;5;FPÖ;205;19,88;6;FRITZ;63;6,11;7;NEOS;49;4,75;8;FAMILY;20;1,94;
709;Schwaz;70929;Steinberg am Rofan;111;100;0;0;211;150;71,09;149;1;1;VP TIROL;114;76,51;2;SPÖ;7;4,70;3;GRÜNE;4;2,68;5;FPÖ;16;10,74;6;FRITZ;2;1,34;7;NEOS;4;2,68;8;FAMILY;2;1,34;
709;Schwaz;70930;Strass im Zillertal;309;319;0;0;628;444;70,70;442;2;1;VP TIROL;250;56,56;2;SPÖ;58;13,12;3;GRÜNE;30;6,79;5;FPÖ;59;13,35;6;FRITZ;21;4,75;7;NEOS;16;3,62;8;FAMILY;8;1,81;
709;Schwaz;70931;Stumm;699;733;0;0;1432;801;55,94;790;11;1;VP TIROL;466;58,99;2;SPÖ;119;15,06;3;GRÜNE;56;7,09;5;FPÖ;93;11,77;6;FRITZ;34;4,30;7;NEOS;16;2,03;8;FAMILY;6;0,76;
709;Schwaz;70932;Stummerberg;333;328;0;0;661;356;53,86;356;0;1;VP TIROL;254;71,35;2;SPÖ;25;7,02;3;GRÜNE;6;1,69;5;FPÖ;51;14,33;6;FRITZ;12;3,37;7;NEOS;6;1,69;8;FAMILY;2;0,56;
709;Schwaz;70933;Terfens;824;799;1;1;1623;1101;67,84;1097;4;1;VP TIROL;454;41,39;2;SPÖ;184;16,77;3;GRÜNE;136;12,40;5;FPÖ;178;16,23;6;FRITZ;81;7,38;7;NEOS;54;4,92;8;FAMILY;10;0,91;
709;Schwaz;70934;Tux;700;691;0;2;1391;880;63,26;869;11;1;VP TIROL;568;65,36;2;SPÖ;83;9,55;3;GRÜNE;43;4,95;5;FPÖ;93;10,70;6;FRITZ;36;4,14;7;NEOS;30;3,45;8;FAMILY;16;1,84;
709;Schwaz;70935;Uderns;649;672;1;0;1321;741;56,09;738;3;1;VP TIROL;364;49,32;2;SPÖ;119;16,12;3;GRÜNE;34;4,61;5;FPÖ;143;19,38;6;FRITZ;46;6,23;7;NEOS;25;3,39;8;FAMILY;7;0,95;
709;Schwaz;70936;Vomp;1817;1911;0;0;3728;2393;64,19;2378;15;1;VP TIROL;945;39,74;2;SPÖ;503;21,15;3;GRÜNE;241;10,13;5;FPÖ;450;18,92;6;FRITZ;118;4,96;7;NEOS;105;4,42;8;FAMILY;16;0,67;
709;Schwaz;70937;Weer;579;602;0;1;1181;722;61,13;719;3;1;VP TIROL;296;41,17;2;SPÖ;125;17,39;3;GRÜNE;73;10,15;5;FPÖ;140;19,47;6;FRITZ;57;7,93;7;NEOS;23;3,20;8;FAMILY;5;0,70;
709;Schwaz;70938;Weerberg;981;946;3;1;1927;1185;61,49;1180;5;1;VP TIROL;741;62,80;2;SPÖ;90;7,63;3;GRÜNE;68;5,76;5;FPÖ;204;17,29;6;FRITZ;37;3,14;7;NEOS;32;2,71;8;FAMILY;8;0,68;
709;Schwaz;70939;Wiesing;796;828;0;1;1624;1022;62,93;1019;3;1;VP TIROL;413;40,53;2;SPÖ;195;19,14;3;GRÜNE;84;8,24;5;FPÖ;192;18,84;6;FRITZ;78;7,65;7;NEOS;42;4,12;8;FAMILY;15;1,47;
709;Schwaz;70940;Zell am Ziller;657;678;0;0;1335;749;56,10;747;2;1;VP TIROL;377;50,47;2;SPÖ;98;13,12;3;GRÜNE;45;6,02;5;FPÖ;166;22,22;6;FRITZ;21;2,81;7;NEOS;34;4,55;8;FAMILY;6;0,80;
709;Schwaz;70941;Zellberg;258;254;0;0;512;316;61,72;315;1;1;VP TIROL;168;53,33;2;SPÖ;33;10,48;3;GRÜNE;14;4,44;5;FPÖ;74;23,49;6;FRITZ;13;4,13;7;NEOS;10;3,17;8;FAMILY;3;0,95;
