Landtagswahl 1989, 12.03.1989 (Bericht wurde generiert am 16.08.2013 um 11:09)
Bezirk_Id;Bezirk;Gemeinde_Id;Gemeinde;Wahlberechtigte männlich;Wahlberechtigte weiblich;Auslandstiroler Wahlberechtigte männlich;Auslandstiroler Wahlberechtigte weiblich;Wahlberechtigte gesamt;Abgegebene Stimmen;Wahlbeteiligung;Gültige Stimmen;Ungültige Stimmen;Nr./Wählergruppe1;Name/Wählergruppe1;Stimmen/Wählergruppe1;Prozente/Wählergruppe1;Nr./Wählergruppe2;Name/Wählergruppe2;Stimmen/Wählergruppe2;Prozente/Wählergruppe2;Nr./Wählergruppe3;Name/Wählergruppe3;Stimmen/Wählergruppe3;Prozente/Wählergruppe3;Nr./Wählergruppe4;Name/Wählergruppe4;Stimmen/Wählergruppe4;Prozente/Wählergruppe4;Nr./Wählergruppe5;Name/Wählergruppe5;Stimmen/Wählergruppe5;Prozente/Wählergruppe5;Nr./Wählergruppe6;Name/Wählergruppe6;Stimmen/Wählergruppe6;Prozente/Wählergruppe6;Nr./Wählergruppe7;Name/Wählergruppe7;Stimmen/Wählergruppe7;Prozente/Wählergruppe7;
702;Imst;70218;Sautens;391;423;0;0;814;735;90,29;692;43;1;ÖVP;415;59,97;2;SPÖ;111;16,04;3;FPÖ;90;13,01;4;GRÜNE;38;5,49;5;VGÖ;5;0,72;6;KPÖ;0;0,00;7;TAB;33;4,77;
702;Imst;70219;Silz;733;830;0;0;1563;1446;92,51;1371;75;1;ÖVP;739;53,90;2;SPÖ;335;24,43;3;FPÖ;149;10,87;4;GRÜNE;115;8,39;5;VGÖ;16;1,17;6;KPÖ;0;0,00;7;TAB;17;1,24;
702;Imst;70220;Sölden;952;956;0;0;1908;1767;92,61;1709;58;1;ÖVP;1344;78,64;2;SPÖ;99;5,79;3;FPÖ;160;9,36;4;GRÜNE;34;1,99;5;VGÖ;14;0,82;6;KPÖ;0;0,00;7;TAB;58;3,39;
702;Imst;70217;St. Leonhard im Pitztal;456;468;0;0;924;846;91,56;824;22;1;ÖVP;716;86,89;2;SPÖ;41;4,98;3;FPÖ;46;5,58;4;GRÜNE;12;1,46;5;VGÖ;1;0,12;6;KPÖ;0;0,00;7;TAB;8;0,97;
702;Imst;70221;Stams;393;380;0;0;773;699;90,43;658;41;1;ÖVP;372;56,53;2;SPÖ;111;16,87;3;FPÖ;113;17,17;4;GRÜNE;48;7,29;5;VGÖ;4;0,61;6;KPÖ;0;0,00;7;TAB;10;1,52;
702;Imst;70222;Tarrenz;716;787;0;0;1503;1370;91,15;1226;144;1;ÖVP;574;46,82;2;SPÖ;303;24,71;3;FPÖ;229;18,68;4;GRÜNE;78;6,36;5;VGÖ;16;1,31;6;KPÖ;0;0,00;7;TAB;26;2,12;
702;Imst;70223;Umhausen;786;800;0;0;1586;1461;92,12;1392;69;1;ÖVP;990;71,12;2;SPÖ;187;13,43;3;FPÖ;135;9,70;4;GRÜNE;38;2,73;5;VGÖ;7;0,50;6;KPÖ;0;0,00;7;TAB;35;2,51;
702;Imst;70224;Wenns;648;648;0;0;1296;1198;92,44;1137;61;1;ÖVP;780;68,60;2;SPÖ;178;15,66;3;FPÖ;116;10,20;4;GRÜNE;46;4,05;5;VGÖ;10;0,88;6;KPÖ;0;0,00;7;TAB;7;0,62;
703;Innsbruck-Land;70301;Absam;2022;2222;0;0;4244;3858;90,90;3654;204;1;ÖVP;1504;41,16;2;SPÖ;996;27,26;3;FPÖ;549;15,02;4;GRÜNE;341;9,33;5;VGÖ;63;1,72;6;KPÖ;32;0,88;7;TAB;169;4,63;
703;Innsbruck-Land;70302;Aldrans;547;602;0;0;1149;1024;89,12;985;39;1;ÖVP;508;51,57;2;SPÖ;134;13,60;3;FPÖ;141;14,31;4;GRÜNE;119;12,08;5;VGÖ;19;1,93;6;KPÖ;10;1,02;7;TAB;54;5,48;
703;Innsbruck-Land;70303;Ampass;366;385;0;0;751;666;88,68;631;35;1;ÖVP;336;53,25;2;SPÖ;72;11,41;3;FPÖ;121;19,18;4;GRÜNE;73;11,57;5;VGÖ;9;1,43;6;KPÖ;6;0,95;7;TAB;14;2,22;
703;Innsbruck-Land;70304;Axams;1457;1614;0;0;3071;2836;92,35;2681;155;1;ÖVP;1209;45,10;2;SPÖ;724;27,00;3;FPÖ;380;14,17;4;GRÜNE;221;8,24;5;VGÖ;47;1,75;6;KPÖ;26;0,97;7;TAB;74;2,76;
703;Innsbruck-Land;70305;Baumkirchen;309;330;0;0;639;589;92,18;559;30;1;ÖVP;228;40,79;2;SPÖ;134;23,97;3;FPÖ;118;21,11;4;GRÜNE;48;8,59;5;VGÖ;4;0,72;6;KPÖ;5;0,89;7;TAB;22;3,94;
703;Innsbruck-Land;70306;Birgitz;346;333;0;0;679;616;90,72;583;33;1;ÖVP;324;55,57;2;SPÖ;76;13,04;3;FPÖ;107;18,35;4;GRÜNE;39;6,69;5;VGÖ;6;1,03;6;KPÖ;10;1,72;7;TAB;21;3,60;
703;Innsbruck-Land;70307;Ellbögen;334;318;0;0;652;626;96,01;603;23;1;ÖVP;364;60,36;2;SPÖ;107;17,74;3;FPÖ;57;9,45;4;GRÜNE;45;7,46;5;VGÖ;7;1,16;6;KPÖ;7;1,16;7;TAB;16;2,65;
703;Innsbruck-Land;70308;Flaurling;326;345;0;0;671;640;95,38;617;23;1;ÖVP;334;54,13;2;SPÖ;160;25,93;3;FPÖ;57;9,24;4;GRÜNE;43;6,97;5;VGÖ;8;1,30;6;KPÖ;3;0,49;7;TAB;12;1,94;
703;Innsbruck-Land;70309;Fritzens;619;641;0;0;1260;1149;91,19;1089;60;1;ÖVP;440;40,40;2;SPÖ;308;28,28;3;FPÖ;233;21,40;4;GRÜNE;68;6,24;5;VGÖ;8;0,73;6;KPÖ;10;0,92;7;TAB;22;2,02;
703;Innsbruck-Land;70310;Fulpmes;1005;1103;0;0;2108;1974;93,64;1868;106;1;ÖVP;963;51,55;2;SPÖ;393;21,04;3;FPÖ;326;17,45;4;GRÜNE;126;6,75;5;VGÖ;10;0,54;6;KPÖ;16;0,86;7;TAB;34;1,82;
703;Innsbruck-Land;70311;Gnadenwald;162;184;0;0;346;319;92,20;310;9;1;ÖVP;186;60,00;2;SPÖ;50;16,13;3;FPÖ;32;10,32;4;GRÜNE;26;8,39;5;VGÖ;3;0,97;6;KPÖ;1;0,32;7;TAB;12;3,87;
703;Innsbruck-Land;70312;Götzens;1008;1127;0;0;2135;1927;90,26;1844;83;1;ÖVP;839;45,50;2;SPÖ;461;25,00;3;FPÖ;289;15,67;4;GRÜNE;150;8,13;5;VGÖ;21;1,14;6;KPÖ;32;1,74;7;TAB;52;2,82;
703;Innsbruck-Land;70313;Gries am Brenner;476;457;0;0;933;866;92,82;831;35;1;ÖVP;456;54,87;2;SPÖ;147;17,69;3;FPÖ;134;16,13;4;GRÜNE;59;7,10;5;VGÖ;9;1,08;6;KPÖ;11;1,32;7;TAB;15;1,81;
703;Innsbruck-Land;70314;Gries im Sellrain;180;181;0;0;361;338;93,63;327;11;1;ÖVP;229;70,03;2;SPÖ;66;20,18;3;FPÖ;23;7,03;4;GRÜNE;2;0,61;5;VGÖ;2;0,61;6;KPÖ;3;0,92;7;TAB;2;0,61;
703;Innsbruck-Land;70315;Grinzens;397;452;0;0;849;785;92,46;757;28;1;ÖVP;417;55,09;2;SPÖ;166;21,93;3;FPÖ;95;12,55;4;GRÜNE;51;6,74;5;VGÖ;5;0,66;6;KPÖ;6;0,79;7;TAB;17;2,25;
703;Innsbruck-Land;70317;Gschnitz;145;162;0;0;307;278;90,55;268;10;1;ÖVP;187;69,78;2;SPÖ;38;14,18;3;FPÖ;18;6,72;4;GRÜNE;4;1,49;5;VGÖ;3;1,12;6;KPÖ;12;4,48;7;TAB;6;2,24;
703;Innsbruck-Land;70354;Hall in Tirol;3681;4587;0;0;8268;7556;91,39;7144;412;1;ÖVP;2959;41,42;2;SPÖ;1933;27,06;3;FPÖ;1091;15,27;4;GRÜNE;748;10,47;5;VGÖ;105;1,47;6;KPÖ;104;1,46;7;TAB;204;2,86;
703;Innsbruck-Land;70318;Hatting;273;290;0;0;563;521;92,54;492;29;1;ÖVP;257;52,24;2;SPÖ;123;25,00;3;FPÖ;56;11,38;4;GRÜNE;33;6,71;5;VGÖ;5;1,02;6;KPÖ;7;1,42;7;TAB;11;2,24;
703;Innsbruck-Land;70319;Inzing;922;982;0;0;1904;1749;91,86;1684;65;1;ÖVP;840;49,88;2;SPÖ;370;21,97;3;FPÖ;218;12,95;4;GRÜNE;185;10,99;5;VGÖ;20;1,19;6;KPÖ;10;0,59;7;TAB;41;2,43;
703;Innsbruck-Land;70320;Kematen in Tirol;716;796;0;0;1512;1382;91,40;1321;61;1;ÖVP;635;48,07;2;SPÖ;266;20,14;3;FPÖ;256;19,38;4;GRÜNE;98;7,42;5;VGÖ;12;0,91;6;KPÖ;11;0,83;7;TAB;43;3,26;
703;Innsbruck-Land;70322;Kolsass;422;448;0;0;870;801;92,07;762;39;1;ÖVP;393;51,57;2;SPÖ;130;17,06;3;FPÖ;138;18,11;4;GRÜNE;74;9,71;5;VGÖ;6;0,79;6;KPÖ;2;0,26;7;TAB;19;2,49;
703;Innsbruck-Land;70323;Kolsassberg;194;197;0;0;391;372;95,14;350;22;1;ÖVP;191;54,57;2;SPÖ;57;16,29;3;FPÖ;85;24,29;4;GRÜNE;9;2,57;5;VGÖ;2;0,57;6;KPÖ;2;0,57;7;TAB;4;1,14;
703;Innsbruck-Land;70325;Lans;271;267;0;0;538;475;88,29;456;19;1;ÖVP;290;63,60;2;SPÖ;44;9,65;3;FPÖ;46;10,09;4;GRÜNE;59;12,94;5;VGÖ;1;0,22;6;KPÖ;9;1,97;7;TAB;7;1,54;
703;Innsbruck-Land;70326;Leutasch;618;671;0;0;1289;1182;91,70;1132;50;1;ÖVP;732;64,66;2;SPÖ;88;7,77;3;FPÖ;235;20,76;4;GRÜNE;47;4,15;5;VGÖ;6;0,53;6;KPÖ;7;0,62;7;TAB;17;1,50;
703;Innsbruck-Land;70327;Matrei am Brenner;353;366;0;0;719;684;95,13;655;29;1;ÖVP;301;45,95;2;SPÖ;182;27,79;3;FPÖ;79;12,06;4;GRÜNE;68;10,38;5;VGÖ;9;1,37;6;KPÖ;3;0,46;7;TAB;13;1,98;
703;Innsbruck-Land;70328;Mieders;367;372;0;0;739;690;93,37;669;21;1;ÖVP;378;56,50;2;SPÖ;129;19,28;3;FPÖ;75;11,21;4;GRÜNE;65;9,72;5;VGÖ;2;0,30;6;KPÖ;5;0,75;7;TAB;15;2,24;
703;Innsbruck-Land;70329;Mils;1023;1287;0;0;2310;2126;92,03;2037;89;1;ÖVP;894;43,89;2;SPÖ;322;15,81;3;FPÖ;353;17,33;4;GRÜNE;225;11,05;5;VGÖ;29;1,42;6;KPÖ;26;1,28;7;TAB;188;9,23;
703;Innsbruck-Land;70330;Mühlbachl;430;495;0;0;925;858;92,76;818;40;1;ÖVP;445;54,40;2;SPÖ;205;25,06;3;FPÖ;102;12,47;4;GRÜNE;41;5,01;5;VGÖ;3;0,37;6;KPÖ;10;1,22;7;TAB;12;1,47;
703;Innsbruck-Land;70331;Mutters;600;657;0;0;1257;1122;89,26;1070;52;1;ÖVP;584;54,58;2;SPÖ;108;10,09;3;FPÖ;192;17,94;4;GRÜNE;90;8,41;5;VGÖ;13;1,21;6;KPÖ;27;2,52;7;TAB;56;5,23;
703;Innsbruck-Land;70332;Natters;523;631;0;0;1154;1074;93,07;1028;46;1;ÖVP;564;54,86;2;SPÖ;124;12,06;3;FPÖ;149;14,49;4;GRÜNE;126;12,26;5;VGÖ;11;1,07;6;KPÖ;9;0,88;7;TAB;45;4,38;
703;Innsbruck-Land;70333;Navis;601;598;0;0;1199;1120;93,41;1084;36;1;ÖVP;800;73,80;2;SPÖ;159;14,67;3;FPÖ;73;6,73;4;GRÜNE;35;3,23;5;VGÖ;3;0,28;6;KPÖ;8;0,74;7;TAB;6;0,55;
703;Innsbruck-Land;70334;Neustift im Stubaital;1243;1258;0;0;2501;2312;92,44;2211;101;1;ÖVP;1381;62,46;2;SPÖ;248;11,22;3;FPÖ;411;18,59;4;GRÜNE;106;4,79;5;VGÖ;21;0,95;6;KPÖ;8;0,36;7;TAB;36;1,63;
703;Innsbruck-Land;70335;Oberhofen im Inntal;428;446;0;0;874;824;94,28;778;46;1;ÖVP;395;50,77;2;SPÖ;194;24,94;3;FPÖ;95;12,21;4;GRÜNE;53;6,81;5;VGÖ;13;1,67;6;KPÖ;23;2,96;7;TAB;5;0,64;
703;Innsbruck-Land;70336;Obernberg am Brenner;126;116;0;0;242;237;97,93;226;11;1;ÖVP;181;80,09;2;SPÖ;17;7,52;3;FPÖ;16;7,08;4;GRÜNE;6;2,65;5;VGÖ;1;0,44;6;KPÖ;1;0,44;7;TAB;4;1,77;
703;Innsbruck-Land;70337;Oberperfuss;701;717;0;0;1418;1332;93,94;1265;67;1;ÖVP;735;58,10;2;SPÖ;217;17,15;3;FPÖ;114;9,01;4;GRÜNE;95;7,51;5;VGÖ;8;0,63;6;KPÖ;15;1,19;7;TAB;81;6,40;
703;Innsbruck-Land;70338;Patsch;273;308;0;0;581;530;91,22;518;12;1;ÖVP;269;51,93;2;SPÖ;153;29,54;3;FPÖ;40;7,72;4;GRÜNE;35;6,76;5;VGÖ;4;0,77;6;KPÖ;6;1,16;7;TAB;11;2,12;
703;Innsbruck-Land;70339;Pettnau;294;267;0;0;561;516;91,98;483;33;1;ÖVP;281;58,18;2;SPÖ;64;13,25;3;FPÖ;52;10,77;4;GRÜNE;54;11,18;5;VGÖ;5;1,04;6;KPÖ;19;3,93;7;TAB;8;1,66;
703;Innsbruck-Land;70340;Pfaffenhofen;287;328;0;0;615;568;92,36;553;15;1;ÖVP;196;35,44;2;SPÖ;247;44,67;3;FPÖ;55;9,95;4;GRÜNE;39;7,05;5;VGÖ;5;0,90;6;KPÖ;0;0,00;7;TAB;11;1,99;
703;Innsbruck-Land;70341;Pfons;372;371;0;0;743;703;94,62;664;39;1;ÖVP;413;62,20;2;SPÖ;83;12,50;3;FPÖ;65;9,79;4;GRÜNE;76;11,45;5;VGÖ;10;1,51;6;KPÖ;2;0,30;7;TAB;15;2,26;
703;Innsbruck-Land;70342;Polling in Tirol;213;200;0;0;413;394;95,40;378;16;1;ÖVP;185;48,94;2;SPÖ;82;21,69;3;FPÖ;75;19,84;4;GRÜNE;25;6,61;5;VGÖ;3;0,79;6;KPÖ;1;0,26;7;TAB;7;1,85;
703;Innsbruck-Land;70343;Ranggen;230;224;0;0;454;425;93,61;414;11;1;ÖVP;268;64,73;2;SPÖ;58;14,01;3;FPÖ;38;9,18;4;GRÜNE;26;6,28;5;VGÖ;3;0,72;6;KPÖ;3;0,72;7;TAB;18;4,35;
703;Innsbruck-Land;70344;Reith bei Seefeld;308;337;0;0;645;578;89,61;559;19;1;ÖVP;278;49,73;2;SPÖ;69;12,34;3;FPÖ;134;23,97;4;GRÜNE;54;9,66;5;VGÖ;6;1,07;6;KPÖ;8;1,43;7;TAB;10;1,79;
703;Innsbruck-Land;70345;Rinn;353;369;0;0;722;658;91,14;635;23;1;ÖVP;350;55,12;2;SPÖ;83;13,07;3;FPÖ;106;16,69;4;GRÜNE;54;8,50;5;VGÖ;9;1,42;6;KPÖ;9;1,42;7;TAB;24;3,78;
703;Innsbruck-Land;70346;Rum;2478;2845;0;0;5323;4851;91,13;4651;200;1;ÖVP;1473;31,67;2;SPÖ;1928;41,45;3;FPÖ;564;12,13;4;GRÜNE;422;9,07;5;VGÖ;56;1,20;6;KPÖ;47;1,01;7;TAB;161;3,46;
703;Innsbruck-Land;70348;Scharnitz;373;444;0;0;817;724;88,62;705;19;1;ÖVP;358;50,78;2;SPÖ;187;26,52;3;FPÖ;76;10,78;4;GRÜNE;55;7,80;5;VGÖ;5;0,71;6;KPÖ;13;1,84;7;TAB;11;1,56;
703;Innsbruck-Land;70349;Schmirn;335;281;0;0;616;578;93,83;566;12;1;ÖVP;484;85,51;2;SPÖ;37;6,54;3;FPÖ;27;4,77;4;GRÜNE;12;2,12;5;VGÖ;1;0,18;6;KPÖ;5;0,88;7;TAB;0;0,00;
703;Innsbruck-Land;70350;Schönberg im Stubaital;283;311;0;0;594;563;94,78;538;25;1;ÖVP;333;61,90;2;SPÖ;99;18,40;3;FPÖ;64;11,90;4;GRÜNE;25;4,65;5;VGÖ;3;0,56;6;KPÖ;7;1,30;7;TAB;7;1,30;
703;Innsbruck-Land;70351;Seefeld in Tirol;816;922;0;0;1738;1577;90,74;1520;57;1;ÖVP;978;64,34;2;SPÖ;146;9,61;3;FPÖ;245;16,12;4;GRÜNE;94;6,18;5;VGÖ;14;0,92;6;KPÖ;9;0,59;7;TAB;34;2,24;
703;Innsbruck-Land;70352;Sellrain;450;458;0;0;908;836;92,07;788;48;1;ÖVP;403;51,14;2;SPÖ;261;33,12;3;FPÖ;64;8,12;4;GRÜNE;31;3,93;5;VGÖ;2;0,25;6;KPÖ;17;2,16;7;TAB;10;1,27;
703;Innsbruck-Land;70353;Sistrans;453;502;0;0;955;875;91,62;848;27;1;ÖVP;494;58,25;2;SPÖ;84;9,91;3;FPÖ;123;14,50;4;GRÜNE;98;11,56;5;VGÖ;16;1,89;6;KPÖ;5;0,59;7;TAB;28;3,30;
703;Innsbruck-Land;70347;St. Sigmund im Sellrain;62;58;0;0;120;117;97,50;113;4;1;ÖVP;86;76,11;2;SPÖ;6;5,31;3;FPÖ;16;14,16;4;GRÜNE;1;0,88;5;VGÖ;1;0,88;6;KPÖ;2;1,77;7;TAB;1;0,88;
703;Innsbruck-Land;70355;Steinach am Brenner;1057;1127;0;0;2184;2013;92,17;1932;81;1;ÖVP;971;50,26;2;SPÖ;377;19,51;3;FPÖ;387;20,03;4;GRÜNE;137;7,09;5;VGÖ;9;0,47;6;KPÖ;14;0,72;7;TAB;37;1,92;
703;Innsbruck-Land;70356;Telfes im Stubai;398;396;0;0;794;743;93,58;691;52;1;ÖVP;388;56,15;2;SPÖ;108;15,63;3;FPÖ;102;14,76;4;GRÜNE;51;7,38;5;VGÖ;11;1,59;6;KPÖ;7;1,01;7;TAB;24;3,47;
703;Innsbruck-Land;70357;Telfs;2923;3331;0;0;6254;5632;90,05;5287;345;1;ÖVP;2064;39,04;2;SPÖ;1648;31,17;3;FPÖ;914;17,29;4;GRÜNE;406;7,68;5;VGÖ;66;1,25;6;KPÖ;53;1,00;7;TAB;136;2,57;
703;Innsbruck-Land;70358;Thaur;1024;1092;0;0;2116;1959;92,58;1871;88;1;ÖVP;968;51,74;2;SPÖ;439;23,46;3;FPÖ;193;10,32;4;GRÜNE;186;9,94;5;VGÖ;21;1,12;6;KPÖ;13;0,69;7;TAB;51;2,73;
703;Innsbruck-Land;70359;Trins;333;348;0;0;681;634;93,10;599;35;1;ÖVP;345;57,60;2;SPÖ;97;16,19;3;FPÖ;92;15,36;4;GRÜNE;34;5,68;5;VGÖ;7;1,17;6;KPÖ;5;0,83;7;TAB;19;3,17;
703;Innsbruck-Land;70360;Tulfes;358;355;0;0;713;656;92,01;636;20;1;ÖVP;426;66,98;2;SPÖ;87;13,68;3;FPÖ;65;10,22;4;GRÜNE;31;4,87;5;VGÖ;3;0,47;6;KPÖ;3;0,47;7;TAB;21;3,30;
703;Innsbruck-Land;70361;Unterperfuss;68;71;0;0;139;126;90,65;120;6;1;ÖVP;72;60,00;2;SPÖ;36;30,00;3;FPÖ;8;6,67;4;GRÜNE;0;0,00;5;VGÖ;2;1,67;6;KPÖ;0;0,00;7;TAB;2;1,67;
703;Innsbruck-Land;70362;Vals;182;172;0;0;354;334;94,35;328;6;1;ÖVP;270;82,32;2;SPÖ;19;5,79;3;FPÖ;24;7,32;4;GRÜNE;9;2,74;5;VGÖ;1;0,30;6;KPÖ;2;0,61;7;TAB;3;0,91;
703;Innsbruck-Land;70364;Völs;2204;2407;0;0;4611;4201;91,11;3963;238;1;ÖVP;1606;40,52;2;SPÖ;881;22,23;3;FPÖ;701;17,69;4;GRÜNE;532;13,42;5;VGÖ;74;1,87;6;KPÖ;41;1,03;7;TAB;128;3,23;
703;Innsbruck-Land;70365;Volders;1121;1240;0;0;2361;2203;93,31;2086;117;1;ÖVP;977;46,84;2;SPÖ;416;19,94;3;FPÖ;481;23,06;4;GRÜNE;125;5,99;5;VGÖ;14;0,67;6;KPÖ;23;1,10;7;TAB;50;2,40;
703;Innsbruck-Land;70366;Wattenberg;212;178;0;0;390;360;92,31;348;12;1;ÖVP;205;58,91;2;SPÖ;28;8,05;3;FPÖ;89;25,57;4;GRÜNE;17;4,89;5;VGÖ;3;0,86;6;KPÖ;0;0,00;7;TAB;6;1,72;
703;Innsbruck-Land;70367;Wattens;2224;2653;0;0;4877;4460;91,45;4272;188;1;ÖVP;1495;35,00;2;SPÖ;1039;24,32;3;FPÖ;1282;30,01;4;GRÜNE;323;7,56;5;VGÖ;45;1,05;6;KPÖ;22;0,51;7;TAB;66;1,54;
703;Innsbruck-Land;70368;Wildermieming;224;238;0;0;462;419;90,69;402;17;1;ÖVP;231;57,46;2;SPÖ;79;19,65;3;FPÖ;41;10,20;4;GRÜNE;32;7,96;5;VGÖ;5;1,24;6;KPÖ;6;1,49;7;TAB;8;1,99;
703;Innsbruck-Land;70369;Zirl;1619;1777;0;0;3396;3101;91,31;2939;162;1;ÖVP;1146;38,99;2;SPÖ;753;25,62;3;FPÖ;562;19,12;4;GRÜNE;296;10,07;5;VGÖ;48;1,63;6;KPÖ;26;0,88;7;TAB;108;3,67;
704;Kitzbühel;70401;Aurach bei Kitzbühel;367;414;0;0;781;672;86,04;620;52;1;ÖVP;323;52,10;2;SPÖ;135;21,77;3;FPÖ;111;17,90;4;GRÜNE;30;4,84;5;VGÖ;9;1,45;6;KPÖ;0;0,00;7;TAB;12;1,94;
704;Kitzbühel;70402;Brixen im Thale;802;884;0;0;1686;1595;94,60;1527;68;1;ÖVP;795;52,06;2;SPÖ;359;23,51;3;FPÖ;246;16,11;4;GRÜNE;99;6,48;5;VGÖ;13;0,85;6;KPÖ;0;0,00;7;TAB;15;0,98;
704;Kitzbühel;70403;Fieberbrunn;1424;1537;0;0;2961;2678;90,44;2556;122;1;ÖVP;1162;45,46;2;SPÖ;891;34,86;3;FPÖ;298;11,66;4;GRÜNE;145;5,67;5;VGÖ;29;1,13;6;KPÖ;0;0,00;7;TAB;31;1,21;
704;Kitzbühel;70404;Going am Wilden Kaiser;491;484;0;0;975;880;90,26;823;57;1;ÖVP;374;45,44;2;SPÖ;196;23,82;3;FPÖ;143;17,38;4;GRÜNE;75;9,11;5;VGÖ;9;1,09;6;KPÖ;0;0,00;7;TAB;26;3,16;
704;Kitzbühel;70405;Hochfilzen;379;407;0;0;786;743;94,53;712;31;1;ÖVP;276;38,76;2;SPÖ;343;48,17;3;FPÖ;56;7,87;4;GRÜNE;26;3,65;5;VGÖ;7;0,98;6;KPÖ;0;0,00;7;TAB;4;0,56;
704;Kitzbühel;70406;Hopfgarten im Brixental;1748;1943;0;0;3691;3412;92,44;3272;140;1;ÖVP;1774;54,22;2;SPÖ;746;22,80;3;FPÖ;437;13,36;4;GRÜNE;242;7,40;5;VGÖ;46;1,41;6;KPÖ;0;0,00;7;TAB;27;0,83;
704;Kitzbühel;70407;Itter;315;345;0;0;660;594;90,00;570;24;1;ÖVP;292;51,23;2;SPÖ;124;21,75;3;FPÖ;102;17,89;4;GRÜNE;39;6,84;5;VGÖ;7;1,23;6;KPÖ;0;0,00;7;TAB;6;1,05;
704;Kitzbühel;70408;Jochberg;522;600;0;0;1122;988;88,06;935;53;1;ÖVP;382;40,86;2;SPÖ;263;28,13;3;FPÖ;203;21,71;4;GRÜNE;62;6,63;5;VGÖ;13;1,39;6;KPÖ;0;0,00;7;TAB;12;1,28;
704;Kitzbühel;70409;Kirchberg in Tirol;1443;1619;0;0;3062;2743;89,58;2619;124;1;ÖVP;1250;47,73;2;SPÖ;673;25,70;3;FPÖ;469;17,91;4;GRÜNE;154;5,88;5;VGÖ;43;1,64;6;KPÖ;0;0,00;7;TAB;30;1,15;
704;Kitzbühel;70410;Kirchdorf in Tirol;1012;1086;0;0;2098;1931;92,04;1818;113;1;ÖVP;871;47,91;2;SPÖ;413;22,72;3;FPÖ;360;19,80;4;GRÜNE;125;6,88;5;VGÖ;25;1,38;6;KPÖ;0;0,00;7;TAB;24;1,32;
704;Kitzbühel;70411;Kitzbühel;2799;3469;0;0;6268;5191;82,82;4894;297;1;ÖVP;1716;35,06;2;SPÖ;1312;26,81;3;FPÖ;1144;23,38;4;GRÜNE;518;10,58;5;VGÖ;99;2,02;6;KPÖ;0;0,00;7;TAB;105;2,15;
704;Kitzbühel;70412;Kössen;1067;1277;0;0;2344;2166;92,41;2091;75;1;ÖVP;1314;62,84;2;SPÖ;243;11,62;3;FPÖ;388;18,56;4;GRÜNE;107;5,12;5;VGÖ;25;1,20;6;KPÖ;0;0,00;7;TAB;14;0,67;
704;Kitzbühel;70413;Oberndorf in Tirol;569;576;0;0;1145;1031;90,04;986;45;1;ÖVP;422;42,80;2;SPÖ;273;27,69;3;FPÖ;177;17,95;4;GRÜNE;88;8,92;5;VGÖ;12;1,22;6;KPÖ;0;0,00;7;TAB;14;1,42;
704;Kitzbühel;70414;Reith bei Kitzbühel;425;479;0;0;904;766;84,73;730;36;1;ÖVP;346;47,40;2;SPÖ;157;21,51;3;FPÖ;127;17,40;4;GRÜNE;79;10,82;5;VGÖ;10;1,37;6;KPÖ;0;0,00;7;TAB;11;1,51;
704;Kitzbühel;70418;Schwendt;224;203;0;0;427;388;90,87;386;2;1;ÖVP;223;57,77;2;SPÖ;57;14,77;3;FPÖ;80;20,73;4;GRÜNE;20;5,18;5;VGÖ;3;0,78;6;KPÖ;0;0,00;7;TAB;3;0,78;
704;Kitzbühel;70415;St. Jakob in Haus;183;193;0;0;376;350;93,09;333;17;1;ÖVP;153;45,95;2;SPÖ;95;28,53;3;FPÖ;46;13,81;4;GRÜNE;30;9,01;5;VGÖ;4;1,20;6;KPÖ;0;0,00;7;TAB;5;1,50;
704;Kitzbühel;70416;St. Johann in Tirol;2285;2664;0;0;4949;4478;90,48;4234;244;1;ÖVP;1653;39,04;2;SPÖ;1135;26,81;3;FPÖ;931;21,99;4;GRÜNE;400;9,45;5;VGÖ;58;1,37;6;KPÖ;0;0,00;7;TAB;57;1,35;
704;Kitzbühel;70417;St. Ulrich am Pillersee;390;416;0;0;806;733;90,94;700;33;1;ÖVP;451;64,43;2;SPÖ;102;14,57;3;FPÖ;74;10,57;4;GRÜNE;58;8,29;5;VGÖ;7;1,00;6;KPÖ;0;0,00;7;TAB;8;1,14;
704;Kitzbühel;70419;Waidring;572;593;0;0;1165;1100;94,42;1060;40;1;ÖVP;608;57,36;2;SPÖ;207;19,53;3;FPÖ;120;11,32;4;GRÜNE;97;9,15;5;VGÖ;12;1,13;6;KPÖ;0;0,00;7;TAB;16;1,51;
704;Kitzbühel;70420;Westendorf;1078;1130;0;0;2208;2055;93,07;1945;110;1;ÖVP;1073;55,17;2;SPÖ;423;21,75;3;FPÖ;307;15,78;4;GRÜNE;111;5,71;5;VGÖ;18;0,93;6;KPÖ;0;0,00;7;TAB;13;0,67;
705;Kufstein;70501;Alpbach;751;748;0;0;1499;1369;91,33;1338;31;1;ÖVP;1031;77,06;2;SPÖ;73;5,46;3;FPÖ;140;10,46;4;GRÜNE;60;4,48;5;VGÖ;8;0,60;6;KPÖ;0;0,00;7;TAB;26;1,94;
