Landtagswahl 2013, 28.04.2013 (Bericht wurde generiert am 22.06.2015 um 14:38)
Bezirk_Id;Bezirk;Gemeinde_Id;Gemeinde;Wahlberechtigte männlich;Wahlberechtigte weiblich;Auslandstiroler Wahlberechtigte männlich;Auslandstiroler Wahlberechtigte weiblich;Wahlberechtigte gesamt;Abgegebene Stimmen;Wahlbeteiligung;Gültige Stimmen;Ungültige Stimmen;Nr./Wählergruppe1;Name/Wählergruppe1;Stimmen/Wählergruppe1;Prozente/Wählergruppe1;Nr./Wählergruppe2;Name/Wählergruppe2;Stimmen/Wählergruppe2;Prozente/Wählergruppe2;Nr./Wählergruppe3;Name/Wählergruppe3;Stimmen/Wählergruppe3;Prozente/Wählergruppe3;Nr./Wählergruppe4;Name/Wählergruppe4;Stimmen/Wählergruppe4;Prozente/Wählergruppe4;Nr./Wählergruppe5;Name/Wählergruppe5;Stimmen/Wählergruppe5;Prozente/Wählergruppe5;Nr./Wählergruppe6;Name/Wählergruppe6;Stimmen/Wählergruppe6;Prozente/Wählergruppe6;Nr./Wählergruppe7;Name/Wählergruppe7;Stimmen/Wählergruppe7;Prozente/Wählergruppe7;Nr./Wählergruppe8;Name/Wählergruppe8;Stimmen/Wählergruppe8;Prozente/Wählergruppe8;Nr./Wählergruppe9;Name/Wählergruppe9;Stimmen/Wählergruppe9;Prozente/Wählergruppe9;Nr./Wählergruppe10;Name/Wählergruppe10;Stimmen/Wählergruppe10;Prozente/Wählergruppe10;Nr./Wählergruppe11;Name/Wählergruppe11;Stimmen/Wählergruppe11;Prozente/Wählergruppe11;
701;Innsbruck-Stadt;70101;Innsbruck;40643;47202;7;4;87845;43223;49,20;42602;621;1;VP TIROL;9532;22,37;2;FRITZ;3015;7,08;3;SPÖ;6744;15,83;4;FPÖ;5275;12,38;5;GRÜNE;10161;23,85;6;KPÖ;440;1,03;7;GURGISER;2191;5,14;8;VORWÄRTS;3205;7,52;9;PIRAT;408;0,96;10;STRONACH;1298;3,05;11;FÜR TIROL;333;0,78;
702;Imst;70201;Arzl im Pitztal;1149;1168;0;0;2317;1429;61,67;1413;16;1;VP TIROL;709;50,18;2;FRITZ;125;8,85;3;SPÖ;246;17,41;4;FPÖ;89;6,30;5;GRÜNE;90;6,37;6;KPÖ;4;0,28;7;GURGISER;44;3,11;8;VORWÄRTS;80;5,66;10;STRONACH;18;1,27;11;FÜR TIROL;8;0,57;
702;Imst;70202;Haiming;1668;1695;0;0;3363;1845;54,86;1826;19;1;VP TIROL;697;38,17;2;FRITZ;88;4,82;3;SPÖ;412;22,56;4;FPÖ;146;8,00;5;GRÜNE;168;9,20;6;KPÖ;1;0,05;7;GURGISER;118;6,46;8;VORWÄRTS;137;7,50;10;STRONACH;46;2,52;11;FÜR TIROL;13;0,71;
702;Imst;70203;Imst;3299;3629;0;1;6928;4039;58,30;3973;66;1;VP TIROL;1435;36,12;2;FRITZ;154;3,88;3;SPÖ;914;23,01;4;FPÖ;383;9,64;5;GRÜNE;428;10,77;6;KPÖ;16;0,40;7;GURGISER;122;3,07;8;VORWÄRTS;371;9,34;10;STRONACH;121;3,05;11;FÜR TIROL;29;0,73;
702;Imst;70204;Imsterberg;296;329;0;0;625;421;67,36;418;3;1;VP TIROL;214;51,20;2;FRITZ;17;4,07;3;SPÖ;76;18,18;4;FPÖ;27;6,46;5;GRÜNE;19;4,55;6;KPÖ;3;0,72;7;GURGISER;15;3,59;8;VORWÄRTS;35;8,37;10;STRONACH;10;2,39;11;FÜR TIROL;2;0,48;
702;Imst;70205;Jerzens;375;354;0;0;729;477;65,43;469;8;1;VP TIROL;293;62,47;2;FRITZ;39;8,32;3;SPÖ;63;13,43;4;FPÖ;23;4,90;5;GRÜNE;6;1,28;6;KPÖ;2;0,43;7;GURGISER;2;0,43;8;VORWÄRTS;29;6,18;10;STRONACH;10;2,13;11;FÜR TIROL;2;0,43;
702;Imst;70206;Karres;241;253;0;0;494;310;62,75;306;4;1;VP TIROL;189;61,76;2;FRITZ;8;2,61;3;SPÖ;44;14,38;4;FPÖ;19;6,21;5;GRÜNE;8;2,61;6;KPÖ;0;0,00;7;GURGISER;9;2,94;8;VORWÄRTS;25;8,17;10;STRONACH;3;0,98;11;FÜR TIROL;1;0,33;
702;Imst;70207;Karrösten;288;276;0;0;564;364;64,54;357;7;1;VP TIROL;179;50,14;2;FRITZ;18;5,04;3;SPÖ;81;22,69;4;FPÖ;21;5,88;5;GRÜNE;9;2,52;6;KPÖ;2;0,56;7;GURGISER;6;1,68;8;VORWÄRTS;27;7,56;10;STRONACH;8;2,24;11;FÜR TIROL;6;1,68;
702;Imst;70208;Längenfeld;1598;1665;1;0;3263;1902;58,29;1867;35;1;VP TIROL;1257;67,33;2;FRITZ;88;4,71;3;SPÖ;147;7,87;4;FPÖ;83;4,45;5;GRÜNE;84;4,50;6;KPÖ;2;0,11;7;GURGISER;27;1,45;8;VORWÄRTS;150;8,03;10;STRONACH;22;1,18;11;FÜR TIROL;7;0,37;
702;Imst;70209;Mieming;1257;1333;0;0;2590;1574;60,77;1550;24;1;VP TIROL;698;45,03;2;FRITZ;152;9,81;3;SPÖ;134;8,65;4;FPÖ;106;6,84;5;GRÜNE;213;13,74;6;KPÖ;11;0,71;7;GURGISER;70;4,52;8;VORWÄRTS;109;7,03;10;STRONACH;46;2,97;11;FÜR TIROL;11;0,71;
702;Imst;70210;Mils bei Imst;228;223;0;0;451;277;61,42;268;9;1;VP TIROL;114;42,54;2;FRITZ;19;7,09;3;SPÖ;42;15,67;4;FPÖ;17;6,34;5;GRÜNE;31;11,57;6;KPÖ;2;0,75;7;GURGISER;2;0,75;8;VORWÄRTS;29;10,82;10;STRONACH;11;4,10;11;FÜR TIROL;1;0,37;
